CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period,Unnamed: 10,Spot Price (cents/kWh),Optimal Price (cents/kWh),Revenue from Grid (Optimal)
216298730.0,2023-04-15 03:30:00,0.3,6.0,2.9,0.3,3.03,0.087,0.3636,0.4506,,0.29,29.0,0.8786999999999999
216298730.0,2023-04-15 04:00:00,0.8,7.0,30.31,0.8,2.53,0.232,0.3036,0.5356,,3.0309999999999997,29.0,0.7336999999999999
216298730.0,2023-04-15 04:30:00,0.3,8.0,45.96,0.3,3.03,0.087,0.3636,0.4506,,4.596,29.0,0.8786999999999999
216298730.0,2023-04-15 05:00:00,0.4,9.0,41.97,0.4,2.93,0.116,0.3516,0.4676,,4.197,29.0,0.8497
216298730.0,2023-04-15 05:30:00,0.3,10.0,47.29,0.3,3.03,0.087,0.3636,0.4506,,4.729,29.0,0.8786999999999999
216298730.0,2023-04-15 06:00:00,0.4,11.0,49.12,0.4,2.93,0.116,0.3516,0.4676,,4.912,29.0,0.8497
216298730.0,2023-04-15 06:30:00,0.3,12.0,50.18,0.3,3.03,0.087,0.3636,0.4506,,5.018,29.0,0.8786999999999999
216298730.0,2023-04-15 07:00:00,0.9,13.0,43.62,0.9,2.43,0.261,0.2916,0.5526,,4.362,29.0,0.7047
216298730.0,2023-04-15 07:30:00,0.4,14.0,24.47,0.4,2.93,0.116,0.3516,0.4676,,2.447,29.0,0.8497
216298730.0,2023-04-15 08:00:00,0.3,15.0,39.21,0.3,3.03,0.087,0.3636,0.4506,,3.9210000000000003,29.0,0.8786999999999999
216298730.0,2023-04-15 08:30:00,0.4,16.0,35.5,0.4,2.93,0.116,0.3516,0.4676,,3.55,29.0,0.8497
216298730.0,2023-04-15 09:00:00,0.9,17.0,46.86,0.9,2.43,0.261,0.2916,0.5526,,4.686,29.0,0.7047
216298730.0,2023-04-15 09:30:00,0.4,18.0,52.62,0.4,2.93,0.116,0.3516,0.4676,,5.262,29.0,0.8497
216298730.0,2023-04-15 10:00:00,0.3,19.0,53.37,0.3,3.03,0.087,0.3636,0.4506,,5.337,29.0,0.8786999999999999
216298730.0,2023-04-15 10:30:00,0.2,20.0,53.37,0.2,3.13,0.058,0.3756,0.4336,,5.337,29.0,0.9077
216298730.0,2023-04-15 11:00:00,0.3,21.0,45.97,0.3,3.03,0.087,0.3636,0.4506,,4.5969999999999995,29.0,0.8786999999999999
216298730.0,2023-04-15 11:30:00,0.3,22.0,53.25,0.3,3.03,0.087,0.3636,0.4506,,5.325,29.0,0.8786999999999999
216298730.0,2023-04-15 12:00:00,0.4,23.0,52.24,0.4,2.93,0.116,0.3516,0.4676,,5.224,29.0,0.8497
216298730.0,2023-04-15 12:30:00,0.5,24.0,52.88,0.5,2.83,0.145,0.3396,0.4846,,5.288,29.0,0.8207000000000001
216298730.0,2023-04-15 13:00:00,0.3,25.0,45.18,0.3,3.03,0.087,0.3636,0.4506,,4.518,29.0,0.8786999999999999
216298730.0,2023-04-15 13:30:00,0.7,26.0,10.39,0.7,2.63,0.203,0.3156,0.5186,,1.0390000000000001,29.0,0.7626999999999999
216298730.0,2023-04-15 14:00:00,3.1,27.0,52.57,3.1,0.23,0.899,0.0276,0.9266,,5.257,29.0,0.0667
216298730.0,2023-04-15 14:30:00,0.3,28.0,51.95,0.3,3.03,0.087,0.3636,0.4506,,5.195,29.0,0.8786999999999999
216298730.0,2023-04-15 15:00:00,0.4,29.0,20.26,0.4,2.93,0.116,0.3516,0.4676,,2.0260000000000002,29.0,0.8497
216298730.0,2023-04-15 15:30:00,0.3,30.0,6.33,0.3,3.03,0.087,0.3636,0.4506,,0.633,29.0,0.8786999999999999
216298730.0,2023-04-15 16:00:00,0.3,31.0,8.87,0.3,3.03,0.087,0.3636,0.4506,,0.8869999999999999,29.0,0.8786999999999999
216298730.0,2023-04-15 16:30:00,1.0,32.0,22.73,1.0,2.33,0.29,0.2796,0.5696,,2.273,29.0,0.6757000000000001
216298730.0,2023-04-15 17:00:00,0.3,33.0,50.23,0.3,3.03,0.087,0.3636,0.4506,,5.023,29.0,0.8786999999999999
216298730.0,2023-04-15 17:30:00,0.4,34.0,47.89,0.4,2.93,0.116,0.3516,0.4676,,4.789,29.0,0.8497
216298730.0,2023-04-15 18:00:00,0.3,35.0,60.14,0.3,3.03,0.087,0.3636,0.4506,,6.014,29.0,0.8786999999999999
216298730.0,2023-04-15 18:30:00,0.7,36.0,58.44,0.7,2.63,0.203,0.3156,0.5186,,5.843999999999999,29.0,0.7626999999999999
216298730.0,2023-04-15 19:00:00,0.4,37.0,87.17,0.4,2.93,0.116,0.3516,0.4676,,8.717,29.0,0.8497
216298730.0,2023-04-15 19:30:00,0.4,38.0,91.58,0.4,2.93,0.116,0.3516,0.4676,,9.158,29.0,0.8497
216298730.0,2023-04-15 20:00:00,0.4,39.0,69.87,0.4,2.93,0.116,0.3516,0.4676,,6.987,29.0,0.8497
216298730.0,2023-04-15 20:30:00,0.4,40.0,63.85,0.4,2.93,0.116,0.3516,0.4676,,6.385,29.0,0.8497
216298730.0,2023-04-15 21:00:00,0.4,41.0,60.4,0.4,2.93,0.116,0.3516,0.4676,,6.04,29.0,0.8497
216298730.0,2023-04-15 21:30:00,1.0,42.0,56.33,1.0,2.33,0.29,0.2796,0.5696,,5.633,29.0,0.6757000000000001
216298730.0,2023-04-15 22:00:00,0.5,43.0,91.64,0.5,2.83,0.145,0.3396,0.4846,,9.164,29.0,0.8207000000000001
216298730.0,2023-04-15 22:30:00,0.3,44.0,105.43,0.3,3.03,0.087,0.3636,0.4506,,10.543000000000001,29.0,0.8786999999999999
216298730.0,2023-04-15 23:00:00,0.5,45.0,82.28,0.5,2.83,0.145,0.3396,0.4846,,8.228,29.0,0.8207000000000001
216298730.0,2023-04-15 23:30:00,0.3,46.0,61.22,0.3,3.03,0.087,0.3636,0.4506,,6.122,29.0,0.8786999999999999
216298730.0,2023-04-16 00:00:00,0.5,47.0,58.58,0.5,2.83,0.145,0.3396,0.4846,,5.858,29.0,0.8207000000000001
216298730.0,2023-04-16 00:30:00,0.4,48.0,40.7,0.4,2.93,0.116,0.3516,0.4676,,4.07,29.0,0.8497
216298730.0,2023-04-16 01:00:00,1.1,1.0,61.48,1.1,2.23,0.319,0.2676,0.5866,,6.148,29.0,0.6467
216298730.0,2023-04-16 01:30:00,0.3,2.0,59.22,0.3,3.03,0.087,0.3636,0.4506,,5.922,29.0,0.8786999999999999
216298730.0,2023-04-16 02:00:00,0.4,3.0,67.94,0.4,2.93,0.116,0.3516,0.4676,,6.794,29.0,0.8497
216298730.0,2023-04-16 02:30:00,0.4,4.0,84.09,0.4,2.93,0.116,0.3516,0.4676,,8.409,29.0,0.8497
216298730.0,2023-04-16 03:00:00,0.8,5.0,61.41,0.8,2.53,0.232,0.3036,0.5356,,6.141,29.0,0.7336999999999999
216298730.0,2023-04-16 03:30:00,0.3,6.0,54.46,0.3,3.03,0.087,0.3636,0.4506,,5.446,29.0,0.8786999999999999
216298730.0,2023-04-16 04:00:00,0.3,7.0,54.94,0.3,3.03,0.087,0.3636,0.4506,,5.494,29.0,0.8786999999999999
216298730.0,2023-04-16 04:30:00,0.4,8.0,63.46,0.4,2.93,0.116,0.3516,0.4676,,6.346,29.0,0.8497
216298730.0,2023-04-16 05:00:00,1.1,9.0,63.64,1.1,2.23,0.319,0.2676,0.5866,,6.364,29.0,0.6467
216298730.0,2023-04-16 05:30:00,0.4,10.0,61.97,0.4,2.93,0.116,0.3516,0.4676,,6.197,29.0,0.8497
216298730.0,2023-04-16 06:00:00,0.4,11.0,61.11,0.4,2.93,0.116,0.3516,0.4676,,6.111,29.0,0.8497
216298730.0,2023-04-16 06:30:00,0.4,12.0,71.37,0.4,2.93,0.116,0.3516,0.4676,,7.1370000000000005,29.0,0.8497
216298730.0,2023-04-16 07:00:00,0.4,13.0,72.27,0.4,2.93,0.116,0.3516,0.4676,,7.226999999999999,29.0,0.8497
216298730.0,2023-04-16 07:30:00,0.4,14.0,44.43,0.4,2.93,0.116,0.3516,0.4676,,4.443,29.0,0.8497
216298730.0,2023-04-16 08:00:00,0.3,15.0,26.06,0.3,3.03,0.087,0.3636,0.4506,,2.606,29.0,0.8786999999999999
216298730.0,2023-04-16 08:30:00,0.4,16.0,32.94,0.4,2.93,0.116,0.3516,0.4676,,3.2939999999999996,29.0,0.8497
216298730.0,2023-04-16 09:00:00,0.3,17.0,52.03,0.3,3.03,0.087,0.3636,0.4506,,5.203,29.0,0.8786999999999999
216298730.0,2023-04-16 09:30:00,0.3,18.0,52.07,0.3,3.03,0.087,0.3636,0.4506,,5.207,29.0,0.8786999999999999
216298730.0,2023-04-16 10:00:00,0.8,19.0,52.15,0.8,2.53,0.232,0.3036,0.5356,,5.215,29.0,0.7336999999999999
216298730.0,2023-04-16 10:30:00,0.7,20.0,47.15,0.7,2.63,0.203,0.3156,0.5186,,4.715,29.0,0.7626999999999999
216298730.0,2023-04-16 11:00:00,0.2,21.0,52.79,0.2,3.13,0.058,0.3756,0.4336,,5.279,29.0,0.9077
216298730.0,2023-04-16 11:30:00,0.7,22.0,30.97,0.7,2.63,0.203,0.3156,0.5186,,3.097,29.0,0.7626999999999999
216298730.0,2023-04-16 12:00:00,0.9,23.0,34.6,0.9,2.43,0.261,0.2916,0.5526,,3.46,29.0,0.7047
216298730.0,2023-04-16 12:30:00,0.3,24.0,6.88,0.3,3.03,0.087,0.3636,0.4506,,0.688,29.0,0.8786999999999999
216298730.0,2023-04-16 13:00:00,0.3,25.0,23.4,0.3,3.03,0.087,0.3636,0.4506,,2.34,29.0,0.8786999999999999
216298730.0,2023-04-16 13:30:00,0.2,26.0,6.2,0.2,3.13,0.058,0.3756,0.4336,,0.62,29.0,0.9077
216298730.0,2023-04-16 14:00:00,0.3,27.0,19.62,0.3,3.03,0.087,0.3636,0.4506,,1.9620000000000002,29.0,0.8786999999999999
216298730.0,2023-04-16 14:30:00,5.8,28.0,16.28,3.33,0.0,0.9657,0.0,0.9657,,1.6280000000000001,29.0,0.0
216298730.0,2023-04-16 15:00:00,1.6,29.0,7.24,1.6,1.73,0.464,0.2076,0.6716,,0.724,29.0,0.5017
216298730.0,2023-04-16 15:30:00,1.7,30.0,40.94,1.7,1.63,0.493,0.1956,0.6886,,4.093999999999999,29.0,0.47269999999999995
216298730.0,2023-04-16 16:00:00,0.9,31.0,51.79,0.9,2.43,0.261,0.2916,0.5526,,5.179,29.0,0.7047
216298730.0,2023-04-16 16:30:00,0.2,32.0,52.79,0.2,3.13,0.058,0.3756,0.4336,,5.279,29.0,0.9077
216298730.0,2023-04-16 17:00:00,0.3,33.0,44.67,0.3,3.03,0.087,0.3636,0.4506,,4.4670000000000005,29.0,0.8786999999999999
216298730.0,2023-04-16 17:30:00,0.3,34.0,53.22,0.3,3.03,0.087,0.3636,0.4506,,5.322,29.0,0.8786999999999999
216298730.0,2023-04-16 18:00:00,0.3,35.0,54.49,0.3,3.03,0.087,0.3636,0.4506,,5.449,29.0,0.8786999999999999
216298730.0,2023-04-16 18:30:00,0.6,36.0,75.95,0.6,2.73,0.174,0.3276,0.5016,,7.595000000000001,29.0,0.7917000000000001
216298730.0,2023-04-16 19:00:00,1.4,37.0,94.03,1.4,1.93,0.406,0.2316,0.6376,,9.403,29.0,0.5597
216298730.0,2023-04-16 19:30:00,0.5,38.0,91.96,0.5,2.83,0.145,0.3396,0.4846,,9.196,29.0,0.8207000000000001
216298730.0,2023-04-16 20:00:00,0.7,39.0,65.81,0.7,2.63,0.203,0.3156,0.5186,,6.581,29.0,0.7626999999999999
216298730.0,2023-04-16 20:30:00,0.4,40.0,60.02,0.4,2.93,0.116,0.3516,0.4676,,6.002000000000001,29.0,0.8497
216298730.0,2023-04-16 21:00:00,0.3,41.0,52.93,0.3,3.03,0.087,0.3636,0.4506,,5.293,29.0,0.8786999999999999
216298730.0,2023-04-16 21:30:00,0.3,42.0,53.34,0.3,3.03,0.087,0.3636,0.4506,,5.3340000000000005,29.0,0.8786999999999999
216298730.0,2023-04-16 22:00:00,0.4,43.0,52.63,0.4,2.93,0.116,0.3516,0.4676,,5.263,29.0,0.8497
216298730.0,2023-04-16 22:30:00,0.3,44.0,30.15,0.3,3.03,0.087,0.3636,0.4506,,3.0149999999999997,29.0,0.8786999999999999
216298730.0,2023-04-16 23:00:00,0.3,45.0,23.06,0.3,3.03,0.087,0.3636,0.4506,,2.306,29.0,0.8786999999999999
216298730.0,2023-04-16 23:30:00,0.3,46.0,30.93,0.3,3.03,0.087,0.3636,0.4506,,3.093,29.0,0.8786999999999999
216298730.0,2023-04-17 00:00:00,0.3,47.0,44.55,0.3,3.03,0.087,0.3636,0.4506,,4.455,29.0,0.8786999999999999
216298730.0,2023-04-17 00:30:00,0.4,48.0,28.8,0.4,2.93,0.116,0.3516,0.4676,,2.88,29.0,0.8497
216298730.0,2023-04-17 01:00:00,0.4,1.0,22.07,0.4,2.93,0.116,0.3516,0.4676,,2.207,29.0,0.8497
216298730.0,2023-04-17 01:30:00,0.4,2.0,1.97,0.4,2.93,0.116,0.3516,0.4676,,0.197,29.0,0.8497
216298730.0,2023-04-17 02:00:00,0.4,3.0,0.49,0.4,2.93,0.116,0.3516,0.4676,,0.049,29.0,0.8497
216298730.0,2023-04-17 02:30:00,0.9,4.0,52.76,0.9,2.43,0.261,0.2916,0.5526,,5.276,29.0,0.7047
216298730.0,2023-04-17 03:00:00,0.3,5.0,37.98,0.3,3.03,0.087,0.3636,0.4506,,3.7979999999999996,29.0,0.8786999999999999
216298730.0,2023-04-17 03:30:00,0.4,6.0,23.47,0.4,2.93,0.116,0.3516,0.4676,,2.347,29.0,0.8497
216298730.0,2023-04-17 04:00:00,1.1,7.0,16.28,1.1,2.23,0.319,0.2676,0.5866,,1.6280000000000001,29.0,0.6467
216298730.0,2023-04-17 04:30:00,0.7,8.0,50.5,0.7,2.63,0.203,0.3156,0.5186,,5.05,29.0,0.7626999999999999
216298730.0,2023-04-17 05:00:00,0.4,9.0,53.83,0.4,2.93,0.116,0.3516,0.4676,,5.383,29.0,0.8497
216298730.0,2023-04-17 05:30:00,0.4,10.0,58.35,0.4,2.93,0.116,0.3516,0.4676,,5.835,29.0,0.8497
216298730.0,2023-04-17 06:00:00,0.4,11.0,84.12,0.4,2.93,0.116,0.3516,0.4676,,8.412,29.0,0.8497
216298730.0,2023-04-17 06:30:00,0.4,12.0,63.68,0.4,2.93,0.116,0.3516,0.4676,,6.368,29.0,0.8497
216298730.0,2023-04-17 07:00:00,0.4,13.0,109.57,0.4,2.93,0.116,0.3516,0.4676,,10.956999999999999,29.0,0.8497
216298730.0,2023-04-17 07:30:00,0.5,14.0,78.61,0.5,2.83,0.145,0.3396,0.4846,,7.861,29.0,0.8207000000000001
216298730.0,2023-04-17 08:00:00,0.5,15.0,69.69,0.5,2.83,0.145,0.3396,0.4846,,6.968999999999999,29.0,0.8207000000000001
216298730.0,2023-04-17 08:30:00,0.8,16.0,55.45,0.8,2.53,0.232,0.3036,0.5356,,5.545,29.0,0.7336999999999999
216298730.0,2023-04-17 09:00:00,1.0,17.0,72.5,1.0,2.33,0.29,0.2796,0.5696,,7.25,29.0,0.6757000000000001
216298730.0,2023-04-17 09:30:00,1.2,18.0,75.52,1.2,2.13,0.348,0.2556,0.6036,,7.552,29.0,0.6176999999999999
216298730.0,2023-04-17 10:00:00,0.4,19.0,72.95,0.4,2.93,0.116,0.3516,0.4676,,7.295,29.0,0.8497
216298730.0,2023-04-17 10:30:00,0.6,20.0,70.68,0.6,2.73,0.174,0.3276,0.5016,,7.0680000000000005,29.0,0.7917000000000001
216298730.0,2023-04-17 11:00:00,1.0,21.0,67.59,1.0,2.33,0.29,0.2796,0.5696,,6.759,29.0,0.6757000000000001
216298730.0,2023-04-17 11:30:00,1.0,22.0,76.41,1.0,2.33,0.29,0.2796,0.5696,,7.641,29.0,0.6757000000000001
216298730.0,2023-04-17 12:00:00,0.9,23.0,74.33,0.9,2.43,0.261,0.2916,0.5526,,7.433,29.0,0.7047
216298730.0,2023-04-17 12:30:00,0.7,24.0,62.41,0.7,2.63,0.203,0.3156,0.5186,,6.241,29.0,0.7626999999999999
216298730.0,2023-04-17 13:00:00,1.1,25.0,64.51,1.1,2.23,0.319,0.2676,0.5866,,6.4510000000000005,29.0,0.6467
216298730.0,2023-04-17 13:30:00,1.3,26.0,53.31,1.3,2.03,0.377,0.2436,0.6206,,5.331,29.0,0.5887
216298730.0,2023-04-17 14:00:00,0.7,27.0,53.31,0.7,2.63,0.203,0.3156,0.5186,,5.331,29.0,0.7626999999999999
216298730.0,2023-04-17 14:30:00,0.7,28.0,52.59,0.7,2.63,0.203,0.3156,0.5186,,5.259,29.0,0.7626999999999999
216298730.0,2023-04-17 15:00:00,0.6,29.0,39.84,0.6,2.73,0.174,0.3276,0.5016,,3.9840000000000004,29.0,0.7917000000000001
216298730.0,2023-04-17 15:30:00,0.6,30.0,69.67,0.6,2.73,0.174,0.3276,0.5016,,6.9670000000000005,29.0,0.7917000000000001
216298730.0,2023-04-17 16:00:00,1.1,31.0,63.66,1.1,2.23,0.319,0.2676,0.5866,,6.366,29.0,0.6467
216298730.0,2023-04-17 16:30:00,3.0,32.0,73.29,3.0,0.33,0.87,0.0396,0.9096,,7.329000000000001,29.0,0.09570000000000001
216298730.0,2023-04-17 17:00:00,0.7,33.0,75.14,0.7,2.63,0.203,0.3156,0.5186,,7.514,29.0,0.7626999999999999
216298730.0,2023-04-17 17:30:00,0.5,34.0,80.28,0.5,2.83,0.145,0.3396,0.4846,,8.028,29.0,0.8207000000000001
216298730.0,2023-04-17 18:00:00,0.3,35.0,83.95,0.3,3.03,0.087,0.3636,0.4506,,8.395,29.0,0.8786999999999999
216298730.0,2023-04-17 18:30:00,0.5,36.0,86.57,0.5,2.83,0.145,0.3396,0.4846,,8.657,29.0,0.8207000000000001
216298730.0,2023-04-17 19:00:00,1.1,37.0,99.03,1.1,2.23,0.319,0.2676,0.5866,,9.903,29.0,0.6467
216298730.0,2023-04-17 19:30:00,0.4,38.0,106.77,0.4,2.93,0.116,0.3516,0.4676,,10.677,29.0,0.8497
216298730.0,2023-04-17 20:00:00,0.8,39.0,87.9,0.8,2.53,0.232,0.3036,0.5356,,8.790000000000001,29.0,0.7336999999999999
216298730.0,2023-04-17 20:30:00,0.4,40.0,85.06,0.4,2.93,0.116,0.3516,0.4676,,8.506,29.0,0.8497
216298730.0,2023-04-17 21:00:00,0.5,41.0,87.85,0.5,2.83,0.145,0.3396,0.4846,,8.785,29.0,0.8207000000000001
216298730.0,2023-04-17 21:30:00,0.4,42.0,82.95,0.4,2.93,0.116,0.3516,0.4676,,8.295,29.0,0.8497
216298730.0,2023-04-17 22:00:00,0.4,43.0,92.05,0.4,2.93,0.116,0.3516,0.4676,,9.205,29.0,0.8497
216298730.0,2023-04-17 22:30:00,0.3,44.0,94.43,0.3,3.03,0.087,0.3636,0.4506,,9.443000000000001,29.0,0.8786999999999999
216298730.0,2023-04-17 23:00:00,0.4,45.0,68.66,0.4,2.93,0.116,0.3516,0.4676,,6.866,29.0,0.8497
216298730.0,2023-04-17 23:30:00,0.4,46.0,79.1,0.4,2.93,0.116,0.3516,0.4676,,7.909999999999999,29.0,0.8497
216298730.0,2023-04-18 00:00:00,1.0,47.0,106.35,1.0,2.33,0.29,0.2796,0.5696,,10.635,29.0,0.6757000000000001
216298730.0,2023-04-18 00:30:00,0.4,48.0,167.68,0.4,2.93,0.116,0.3516,0.4676,,16.768,29.0,0.8497
216298730.0,2023-04-18 01:00:00,0.4,1.0,67.85,0.4,2.93,0.116,0.3516,0.4676,,6.784999999999999,29.0,0.8497
216298730.0,2023-04-18 01:30:00,0.4,2.0,53.28,0.4,2.93,0.116,0.3516,0.4676,,5.328,29.0,0.8497
216298730.0,2023-04-18 02:00:00,0.4,3.0,52.77,0.4,2.93,0.116,0.3516,0.4676,,5.277,29.0,0.8497
216298730.0,2023-04-18 02:30:00,0.3,4.0,52.22,0.3,3.03,0.087,0.3636,0.4506,,5.2219999999999995,29.0,0.8786999999999999
216298730.0,2023-04-18 03:00:00,1.0,5.0,51.82,1.0,2.33,0.29,0.2796,0.5696,,5.182,29.0,0.6757000000000001
216298730.0,2023-04-18 03:30:00,0.4,6.0,49.85,0.4,2.93,0.116,0.3516,0.4676,,4.985,29.0,0.8497
216298730.0,2023-04-18 04:00:00,0.4,7.0,48.95,0.4,2.93,0.116,0.3516,0.4676,,4.8950000000000005,29.0,0.8497
216298730.0,2023-04-18 04:30:00,0.7,8.0,48.31,0.7,2.63,0.203,0.3156,0.5186,,4.831,29.0,0.7626999999999999
216298730.0,2023-04-18 05:00:00,0.4,9.0,37.72,0.4,2.93,0.116,0.3516,0.4676,,3.772,29.0,0.8497
216298730.0,2023-04-18 05:30:00,0.4,10.0,40.26,0.4,2.93,0.116,0.3516,0.4676,,4.026,29.0,0.8497
216298730.0,2023-04-18 06:00:00,0.4,11.0,45.54,0.4,2.93,0.116,0.3516,0.4676,,4.554,29.0,0.8497
216298730.0,2023-04-18 06:30:00,0.4,12.0,56.45,0.4,2.93,0.116,0.3516,0.4676,,5.6450000000000005,29.0,0.8497
216298730.0,2023-04-18 07:00:00,0.3,13.0,92.34,0.3,3.03,0.087,0.3636,0.4506,,9.234,29.0,0.8786999999999999
216298730.0,2023-04-18 07:30:00,1.1,14.0,68.91,1.1,2.23,0.319,0.2676,0.5866,,6.891,29.0,0.6467
216298730.0,2023-04-18 08:00:00,0.6,15.0,69.61,0.6,2.73,0.174,0.3276,0.5016,,6.961,29.0,0.7917000000000001
216298730.0,2023-04-18 08:30:00,0.5,16.0,120.09,0.5,2.83,0.145,0.3396,0.4846,,12.009,29.0,0.8207000000000001
216298730.0,2023-04-18 09:00:00,0.4,17.0,136.03,0.4,2.93,0.116,0.3516,0.4676,,13.603,29.0,0.8497
216298730.0,2023-04-18 09:30:00,1.1,18.0,121.1,1.1,2.23,0.319,0.2676,0.5866,,12.11,29.0,0.6467
216298730.0,2023-04-18 10:00:00,0.9,19.0,97.63,0.9,2.43,0.261,0.2916,0.5526,,9.763,29.0,0.7047
216298730.0,2023-04-18 10:30:00,2.0,20.0,94.52,2.0,1.33,0.58,0.1596,0.7396,,9.452,29.0,0.3857
216298730.0,2023-04-18 11:00:00,1.3,21.0,86.0,1.3,2.03,0.377,0.2436,0.6206,,8.6,29.0,0.5887
216298730.0,2023-04-18 11:30:00,2.2,22.0,48.59,2.2,1.13,0.638,0.1356,0.7736,,4.859,29.0,0.32769999999999994
216298730.0,2023-04-18 12:00:00,0.9,23.0,42.2,0.9,2.43,0.261,0.2916,0.5526,,4.220000000000001,29.0,0.7047
216298730.0,2023-04-18 12:30:00,1.0,24.0,47.87,1.0,2.33,0.29,0.2796,0.5696,,4.787,29.0,0.6757000000000001
216298730.0,2023-04-18 13:00:00,0.7,25.0,2.7,0.7,2.63,0.203,0.3156,0.5186,,0.27,29.0,0.7626999999999999
216298730.0,2023-04-18 13:30:00,1.3,26.0,5.76,1.3,2.03,0.377,0.2436,0.6206,,0.576,29.0,0.5887
216298730.0,2023-04-18 14:00:00,0.6,27.0,47.82,0.6,2.73,0.174,0.3276,0.5016,,4.782,29.0,0.7917000000000001
216298730.0,2023-04-18 14:30:00,1.1,28.0,17.64,1.1,2.23,0.319,0.2676,0.5866,,1.764,29.0,0.6467
216298730.0,2023-04-18 15:00:00,0.8,29.0,54.41,0.8,2.53,0.232,0.3036,0.5356,,5.441,29.0,0.7336999999999999
216298730.0,2023-04-18 15:30:00,0.7,30.0,57.52,0.7,2.63,0.203,0.3156,0.5186,,5.752000000000001,29.0,0.7626999999999999
216298730.0,2023-04-18 16:00:00,1.6,31.0,52.14,1.6,1.73,0.464,0.2076,0.6716,,5.214,29.0,0.5017
216298730.0,2023-04-18 16:30:00,2.0,32.0,53.18,2.0,1.33,0.58,0.1596,0.7396,,5.318,29.0,0.3857
216298730.0,2023-04-18 17:00:00,1.3,33.0,53.3,1.3,2.03,0.377,0.2436,0.6206,,5.33,29.0,0.5887
216298730.0,2023-04-18 17:30:00,0.5,34.0,56.12,0.5,2.83,0.145,0.3396,0.4846,,5.612,29.0,0.8207000000000001
216298730.0,2023-04-18 18:00:00,1.0,35.0,79.87,1.0,2.33,0.29,0.2796,0.5696,,7.987,29.0,0.6757000000000001
216298730.0,2023-04-18 18:30:00,2.9,36.0,107.18,2.9,0.43,0.841,0.0516,0.8926,,10.718,29.0,0.1247
216298730.0,2023-04-18 19:00:00,3.4,37.0,160.2,3.33,0.0,0.9657,0.0,0.9657,,16.02,29.0,0.0
216298730.0,2023-04-18 19:30:00,2.0,38.0,145.33,2.0,1.33,0.58,0.1596,0.7396,,14.533000000000001,29.0,0.3857
216298730.0,2023-04-18 20:00:00,2.2,39.0,97.04,2.2,1.13,0.638,0.1356,0.7736,,9.704,29.0,0.32769999999999994
216298730.0,2023-04-18 20:30:00,2.2,40.0,84.21,2.2,1.13,0.638,0.1356,0.7736,,8.421,29.0,0.32769999999999994
216298730.0,2023-04-18 21:00:00,2.5,41.0,93.36,2.5,0.83,0.725,0.0996,0.8246,,9.336,29.0,0.2407
216298730.0,2023-04-18 21:30:00,2.0,42.0,85.8,2.0,1.33,0.58,0.1596,0.7396,,8.58,29.0,0.3857
216298730.0,2023-04-18 22:00:00,1.2,43.0,78.63,1.2,2.13,0.348,0.2556,0.6036,,7.8629999999999995,29.0,0.6176999999999999
216298730.0,2023-04-18 22:30:00,0.5,44.0,67.64,0.5,2.83,0.145,0.3396,0.4846,,6.764,29.0,0.8207000000000001
216298730.0,2023-04-18 23:00:00,0.4,45.0,53.01,0.4,2.93,0.116,0.3516,0.4676,,5.301,29.0,0.8497
216298730.0,2023-04-18 23:30:00,0.5,46.0,53.22,0.5,2.83,0.145,0.3396,0.4846,,5.322,29.0,0.8207000000000001
216298730.0,2023-04-19 00:00:00,1.0,47.0,61.53,1.0,2.33,0.29,0.2796,0.5696,,6.1530000000000005,29.0,0.6757000000000001
216298730.0,2023-04-19 00:30:00,0.5,48.0,80.73,0.5,2.83,0.145,0.3396,0.4846,,8.073,29.0,0.8207000000000001
216298730.0,2023-04-19 01:00:00,0.4,1.0,62.38,0.4,2.93,0.116,0.3516,0.4676,,6.238,29.0,0.8497
216298730.0,2023-04-19 01:30:00,0.5,2.0,53.66,0.5,2.83,0.145,0.3396,0.4846,,5.366,29.0,0.8207000000000001
216298730.0,2023-04-19 02:00:00,0.5,3.0,50.74,0.5,2.83,0.145,0.3396,0.4846,,5.074,29.0,0.8207000000000001
216298730.0,2023-04-19 02:30:00,0.5,4.0,65.44,0.5,2.83,0.145,0.3396,0.4846,,6.544,29.0,0.8207000000000001
216298730.0,2023-04-19 03:00:00,0.5,5.0,54.56,0.5,2.83,0.145,0.3396,0.4846,,5.456,29.0,0.8207000000000001
216298730.0,2023-04-19 03:30:00,0.8,6.0,53.98,0.8,2.53,0.232,0.3036,0.5356,,5.398,29.0,0.7336999999999999
216298730.0,2023-04-19 04:00:00,0.5,7.0,54.76,0.5,2.83,0.145,0.3396,0.4846,,5.476,29.0,0.8207000000000001
216298730.0,2023-04-19 04:30:00,0.5,8.0,55.09,0.5,2.83,0.145,0.3396,0.4846,,5.509,29.0,0.8207000000000001
216298730.0,2023-04-19 05:00:00,0.4,9.0,55.72,0.4,2.93,0.116,0.3516,0.4676,,5.572,29.0,0.8497
216298730.0,2023-04-19 05:30:00,1.2,10.0,68.15,1.2,2.13,0.348,0.2556,0.6036,,6.815,29.0,0.6176999999999999
