CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period,
216298730,2023-10-15 01:00:00,2.6,3,69,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-10-15 01:30:00,2.1,4,31.63,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-15 02:00:00,2.1,5,0.06,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-15 02:30:00,2.1,6,42.01,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-15 03:00:00,2.1,7,7.07,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-15 03:30:00,2.5,8,17.16,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-10-15 04:00:00,2.5,9,25.45,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-10-15 04:30:00,2.7,10,112.73,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-10-15 05:00:00,2.2,11,149.97,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-10-15 05:30:00,2.1,12,160.26,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-15 06:00:00,2.2,13,144.07,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-10-15 06:30:00,2.3,14,148.58,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-10-15 07:00:00,2,15,155.67,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-15 07:30:00,2.1,16,163.53,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-15 08:00:00,2.1,17,166.15,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-15 08:30:00,2,18,131.6,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-15 09:00:00,2.3,19,101.7,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-10-15 09:30:00,1.9,20,1.45,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-10-15 10:00:00,2.5,21,68.42,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-10-15 10:30:00,1.9,22,124.12,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-10-15 11:00:00,3.2,23,134.56,3.2,0.13,0.928,0.0156,0.9436,
216298730,2023-10-15 11:30:00,1.1,24,137.53,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-15 12:00:00,1.1,25,129.45,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-15 12:30:00,0.4,26,135.08,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-10-15 13:00:00,0.3,27,132.01,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-10-15 13:30:00,0.7,28,115.97,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-15 14:00:00,0.5,29,132.01,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-15 14:30:00,0.3,30,124.84,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-10-15 15:00:00,0.3,31,116,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-10-15 15:30:00,0.9,32,81.62,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-15 16:00:00,0.8,33,113.82,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-15 16:30:00,0.3,34,126.45,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-10-15 17:00:00,0.3,35,141.49,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-10-15 17:30:00,0.5,36,148.33,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-15 18:00:00,0.4,37,146.6,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-10-15 18:30:00,0.9,38,156.86,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-15 19:00:00,0.7,39,137.37,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-15 19:30:00,0.5,40,129.72,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-15 20:00:00,0.5,41,153,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-15 20:30:00,0.5,42,133.04,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-15 21:00:00,1.7,43,151.44,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-10-15 21:30:00,0.6,44,130.7,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-15 22:00:00,0.6,45,141.16,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-15 22:30:00,0.5,46,115.59,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-15 23:00:00,0.6,47,143.03,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-15 23:30:00,1.1,48,140.16,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-16 00:00:00,0.6,1,125,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-16 00:30:00,0.6,2,128.6,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-16 01:00:00,0.7,3,104.35,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-16 01:30:00,0.7,4,135,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-16 02:00:00,1.1,5,147.7,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-16 02:30:00,1.6,6,117.71,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-10-16 03:00:00,0.7,7,123.31,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-16 03:30:00,0.6,8,160.06,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-16 04:00:00,0.7,9,151.06,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-16 04:30:00,0.8,10,138.81,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-16 05:00:00,0.9,11,141.74,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-16 05:30:00,0.7,12,158.31,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-16 06:00:00,0.6,13,156.24,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-16 06:30:00,0.7,14,162.9,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-16 07:00:00,0.6,15,150.71,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-16 07:30:00,1.5,16,282.41,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-10-16 08:00:00,1.3,17,174.7,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-10-16 08:30:00,0.7,18,152.7,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-16 09:00:00,2.1,19,145.48,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-16 09:30:00,3.3,20,129.34,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-10-16 10:00:00,0.6,21,120.85,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-16 10:30:00,1.8,22,116.5,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-10-16 11:00:00,2,23,117.2,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-16 11:30:00,2.3,24,115.51,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-10-16 12:00:00,2.6,25,123.04,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-10-16 12:30:00,1.9,26,123.23,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-10-16 13:00:00,2.1,27,146.73,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-16 13:30:00,3.5,28,117.88,3.33,0,0.9657,0,0.9657,
216298730,2023-10-16 14:00:00,1.8,29,140.78,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-10-16 14:30:00,0.5,30,120.26,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-16 15:00:00,0.8,31,124.52,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-16 15:30:00,0.4,32,132.81,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-10-16 16:00:00,0.9,33,129.64,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-16 16:30:00,0.3,34,130.41,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-10-16 17:00:00,0.5,35,127.46,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-16 17:30:00,0.5,36,149.78,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-16 18:00:00,0.8,37,152.21,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-16 18:30:00,1.5,38,153.76,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-10-16 19:00:00,2.7,39,133.44,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-10-16 19:30:00,2.8,40,156.53,2.8,0.53,0.812,0.0636,0.8756,
216298730,2023-10-16 20:00:00,1.1,41,169.89,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-16 20:30:00,0.4,42,151.32,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-10-16 21:00:00,1,43,140.54,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-16 21:30:00,0.4,44,105.9,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-10-16 22:00:00,0.5,45,74.35,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-16 22:30:00,0.5,46,12.32,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-16 23:00:00,0.5,47,1.45,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-16 23:30:00,0.6,48,17.31,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 00:00:00,0.9,1,0.23,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-17 00:30:00,1.1,2,0.01,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-17 01:00:00,1,3,0.02,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-17 01:30:00,0.6,4,2.4,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 02:00:00,0.6,5,2.44,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 02:30:00,0.6,6,44.46,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 03:00:00,0.9,7,117.35,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-17 03:30:00,0.6,8,125.81,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 04:00:00,0.7,9,135.96,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-17 04:30:00,0.6,10,143.4,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 05:00:00,0.6,11,121.37,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 05:30:00,1.1,12,125.44,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-17 06:00:00,1.2,13,120.51,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-10-17 06:30:00,0.7,14,123.39,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-17 07:00:00,0.6,15,114.47,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 07:30:00,0.7,16,147.25,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-17 08:00:00,1.2,17,149.75,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-10-17 08:30:00,1.8,18,144,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-10-17 09:00:00,1.3,19,142.43,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-10-17 09:30:00,1.5,20,145.81,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-10-17 10:00:00,4.9,21,153.91,3.33,0,0.9657,0,0.9657,
216298730,2023-10-17 10:30:00,4.4,22,159.74,3.33,0,0.9657,0,0.9657,
216298730,2023-10-17 11:00:00,4,23,152.01,3.33,0,0.9657,0,0.9657,
216298730,2023-10-17 11:30:00,4.6,24,157.81,3.33,0,0.9657,0,0.9657,
216298730,2023-10-17 12:00:00,2.5,25,172.19,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-10-17 12:30:00,2.3,26,159.13,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-10-17 13:00:00,2.9,27,162.5,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-10-17 13:30:00,3.3,28,149.65,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-10-17 14:00:00,2.3,29,135.88,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-10-17 14:30:00,2.3,30,129.48,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-10-17 15:00:00,2.8,31,148.18,2.8,0.53,0.812,0.0636,0.8756,
216298730,2023-10-17 15:30:00,2.4,32,173.86,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-10-17 16:00:00,2,33,172.73,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-17 16:30:00,2.7,34,169.76,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-10-17 17:00:00,1.8,35,140.9,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-10-17 17:30:00,0.9,36,172.36,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-17 18:00:00,0.8,37,173.5,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-17 18:30:00,0.9,38,165.48,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-17 19:00:00,0.7,39,148.43,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-17 19:30:00,1,40,159.74,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-17 20:00:00,0.6,41,159.63,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 20:30:00,1.1,42,150.44,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-17 21:00:00,0.6,43,164.61,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 21:30:00,0.7,44,156.35,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-17 22:00:00,0.6,45,157.7,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 22:30:00,0.6,46,146.73,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-17 23:00:00,1.2,47,138.33,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-10-17 23:30:00,0.8,48,138.93,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-18 00:00:00,0.7,1,144.74,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 00:30:00,0.7,2,122.48,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 01:00:00,0.6,3,133.92,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-18 01:30:00,0.9,4,124.59,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-18 02:00:00,1.3,5,130.51,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-10-18 02:30:00,0.7,6,133.82,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 03:00:00,0.6,7,130.67,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-18 03:30:00,1.3,8,137.59,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-10-18 04:00:00,1,9,136.26,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-18 04:30:00,0.7,10,135.93,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 05:00:00,0.7,11,137.59,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 05:30:00,0.7,12,144.3,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 06:00:00,0.7,13,142.87,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 06:30:00,0.6,14,148.84,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-18 07:00:00,0.7,15,151.49,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 07:30:00,0.7,16,162.84,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 08:00:00,1.1,17,154.78,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-18 08:30:00,2.6,18,147.16,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-10-18 09:00:00,2.1,19,128.46,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-18 09:30:00,2.8,20,122.78,2.8,0.53,0.812,0.0636,0.8756,
216298730,2023-10-18 10:00:00,3.4,21,117.83,3.33,0,0.9657,0,0.9657,
216298730,2023-10-18 10:30:00,5.1,22,112.81,3.33,0,0.9657,0,0.9657,
216298730,2023-10-18 11:00:00,4.1,23,116.47,3.33,0,0.9657,0,0.9657,
216298730,2023-10-18 11:30:00,4.4,24,111.44,3.33,0,0.9657,0,0.9657,
216298730,2023-10-18 12:00:00,3.8,25,103.69,3.33,0,0.9657,0,0.9657,
216298730,2023-10-18 12:30:00,2.5,26,100.33,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-10-18 13:00:00,1.7,27,104.73,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-10-18 13:30:00,2.3,28,88.56,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-10-18 14:00:00,0.8,29,98.55,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-18 14:30:00,0.7,30,101.48,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-18 15:00:00,0.6,31,102.87,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-18 15:30:00,1.2,32,108.14,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-10-18 16:00:00,0.8,33,110.79,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-18 16:30:00,0.3,34,110.94,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-10-18 17:00:00,0.3,35,101.21,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-10-18 17:30:00,0.6,36,121.56,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-18 18:00:00,3,37,121.74,3,0.33,0.87,0.0396,0.9096,
216298730,2023-10-18 18:30:00,2,38,123.09,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-18 19:00:00,2.1,39,120.8,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-18 19:30:00,1.9,40,129.39,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-10-18 20:00:00,1.3,41,137.98,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-10-18 20:30:00,1.9,42,133,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-10-18 21:00:00,1.5,43,132.35,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-10-18 21:30:00,0.5,44,93.79,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-18 22:00:00,0.5,45,50.59,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-18 22:30:00,0.6,46,0.85,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-18 23:00:00,1,47,4.09,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-18 23:30:00,0.6,48,15.85,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 00:00:00,0.6,1,35.57,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 00:30:00,1.3,2,105.31,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-10-19 01:00:00,0.6,3,25.34,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 01:30:00,1,4,20.53,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-19 02:00:00,1.1,5,11.74,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-19 02:30:00,0.6,6,9.72,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 03:00:00,0.7,7,12.3,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-19 03:30:00,0.7,8,14.42,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-19 04:00:00,0.6,9,16.67,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 04:30:00,0.6,10,85.16,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 05:00:00,0.7,11,116.1,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-19 05:30:00,1,12,104.23,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-19 06:00:00,1,13,83.46,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-19 06:30:00,0.6,14,105.33,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 07:00:00,0.7,15,87.66,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-19 07:30:00,0.7,16,124.93,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-19 08:00:00,0.9,17,112.93,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-19 08:30:00,26.4,18,105.6,3.33,0,0.9657,0,0.9657,
216298730,2023-10-19 09:00:00,14.4,19,98.03,3.33,0,0.9657,0,0.9657,
216298730,2023-10-19 09:30:00,2.7,20,91.72,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-10-19 10:00:00,3.6,21,74.77,3.33,0,0.9657,0,0.9657,
216298730,2023-10-19 10:30:00,3.7,22,27,3.33,0,0.9657,0,0.9657,
216298730,2023-10-19 11:00:00,3.3,23,108,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-10-19 11:30:00,2.6,24,96.06,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-10-19 12:00:00,2,25,93.01,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-19 12:30:00,2.2,26,67.31,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-10-19 13:00:00,2.1,27,45.19,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-19 13:30:00,2,28,38.24,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-19 14:00:00,1.4,29,0.03,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-10-19 14:30:00,0.8,30,11.47,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-19 15:00:00,0.6,31,12.21,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 15:30:00,0.8,32,9.85,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-10-19 16:00:00,2.7,33,64.05,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-10-19 16:30:00,1.1,34,76.88,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-19 17:00:00,0.9,35,38.04,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-19 17:30:00,2,36,99.51,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-19 18:00:00,2.4,37,112.96,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-10-19 18:30:00,2,38,118.38,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-19 19:00:00,1,39,106.43,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-19 19:30:00,2.3,40,105.41,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-10-19 20:00:00,2.8,41,127.02,2.8,0.53,0.812,0.0636,0.8756,
216298730,2023-10-19 20:30:00,2.1,42,120.06,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-10-19 21:00:00,2,43,110.14,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-19 21:30:00,2.6,44,80.04,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-10-19 22:00:00,0.6,45,35.62,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-19 22:30:00,0.5,46,48.04,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-19 23:00:00,0.9,47,82.11,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-19 23:30:00,1.4,48,133,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-10-20 00:00:00,0.9,1,150.18,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-20 00:30:00,0.6,2,133.64,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-20 01:00:00,0.5,3,126.35,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-20 01:30:00,0.6,4,32.71,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-20 02:00:00,0.6,5,2.85,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-20 02:30:00,1.1,6,0.03,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-20 03:00:00,0.5,7,0.03,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-20 03:30:00,0.6,8,0.17,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-20 04:00:00,0.7,9,8.63,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-10-20 04:30:00,0.5,10,12.69,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-20 05:00:00,0.6,11,38.01,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-20 05:30:00,0.6,12,51.1,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-20 06:00:00,0.9,13,68.5,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-20 06:30:00,0.9,14,73.16,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-10-20 07:00:00,0.6,15,61.51,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-10-20 07:30:00,1.1,16,93.76,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-10-20 08:00:00,1.5,17,93.08,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-10-20 08:30:00,2.7,18,79.43,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-10-20 09:00:00,3,19,26.36,3,0.33,0.87,0.0396,0.9096,
216298730,2023-10-20 09:30:00,2.5,20,44.68,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-10-20 10:00:00,4.2,21,87.57,3.33,0,0.9657,0,0.9657,
216298730,2023-10-20 10:30:00,4.2,22,106.69,3.33,0,0.9657,0,0.9657,
216298730,2023-10-20 11:00:00,2.8,23,99.75,2.8,0.53,0.812,0.0636,0.8756,
216298730,2023-10-20 11:30:00,2.2,24,113.84,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-10-20 12:00:00,2,25,102.63,2,1.33,0.58,0.1596,0.7396,
216298730,2023-10-20 12:30:00,2.8,26,106.81,2.8,0.53,0.812,0.0636,0.8756,
216298730,2023-10-20 13:00:00,2.6,27,119.79,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-10-20 13:30:00,2.6,28,126.21,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-10-20 14:00:00,2.2,29,121.49,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-10-20 14:30:00,2.4,30,124.78,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-10-20 15:00:00,2.9,31,112.52,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-10-20 15:30:00,2.6,32,113.58,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-10-20 16:00:00,3.6,33,121.93,3.33,0,0.9657,0,0.9657,
216298730,2023-10-20 16:30:00,4.7,34,129.32,3.33,0,0.9657,0,0.9657,
216298730,2023-10-20 17:00:00,2.9,35,115.89,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-10-20 17:30:00,0.5,36,127.36,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-20 18:00:00,0.4,37,124.92,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-10-20 18:30:00,0.5,38,135.05,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-20 19:00:00,1,39,143.24,1,2.33,0.29,0.2796,0.5696,
216298730,2023-10-20 19:30:00,0.5,40,145.76,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-20 20:00:00,0.5,41,147.66,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-20 20:30:00,0.5,42,140.94,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-10-20 21:00:00,0.5,43,149.04,0.5,2.83,0.145,0.3396,0.4846,
