CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period
218691361,2023-02-23 21:30:00,1.23,44,278.93,1.23,2.1,0.3567,0.252,0.6087
218691361,2023-02-23 22:00:00,0.14,45,226.85,0.14,3.19,0.0406,0.3828,0.4234
218691361,2023-02-23 22:30:00,0.12,46,254.01,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-02-23 23:00:00,0.09,47,241.16,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-23 23:30:00,0.11,48,175.92,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-24 00:00:00,0.09,1,137.53,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-24 00:30:00,0.1,2,165.92,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 01:00:00,0.1,3,134.59,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 01:30:00,0.54,4,128.76,0.54,2.79,0.1566,0.3348,0.4914
218691361,2023-02-24 02:00:00,0.34,5,88.72,0.34,2.99,0.0986,0.3588,0.4574
218691361,2023-02-24 02:30:00,0.94,6,79.28,0.94,2.39,0.2726,0.2868,0.5594
218691361,2023-02-24 03:00:00,0.1,7,81.24,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 03:30:00,0.11,8,83.24,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-24 04:00:00,0.1,9,83.29,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 04:30:00,0.11,10,82.61,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-24 05:00:00,0.1,11,43.78,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 05:30:00,0.23,12,100.41,0.23,3.1,0.0667,0.372,0.4387
218691361,2023-02-24 06:00:00,0.55,13,115.1,0.55,2.78,0.1595,0.3336,0.4931
218691361,2023-02-24 06:30:00,0.1,14,96.29,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 07:00:00,0.53,15,111.41,0.53,2.8,0.1537,0.336,0.4897
218691361,2023-02-24 07:30:00,0.67,16,208.35,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-02-24 08:00:00,0.1,17,261.42,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 08:30:00,0.14,18,209.1,0.14,3.19,0.0406,0.3828,0.4234
218691361,2023-02-24 09:00:00,0.09,19,177.13,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-24 09:30:00,0.69,20,179.68,0.69,2.64,0.2001,0.3168,0.5169
218691361,2023-02-24 10:00:00,0.57,21,146.78,0.57,2.76,0.1653,0.3312,0.4965
218691361,2023-02-24 10:30:00,0.29,22,171.32,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-02-24 11:00:00,0.18,23,158.6,0.18,3.15,0.0522,0.378,0.4302
218691361,2023-02-24 11:30:00,0.28,24,164.86,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-02-24 12:00:00,0.21,25,149.85,0.21,3.12,0.0609,0.3744,0.4353
218691361,2023-02-24 12:30:00,1.17,26,154.57,1.17,2.16,0.3393,0.2592,0.5985
218691361,2023-02-24 13:00:00,0.19,27,153.48,0.19,3.14,0.0551,0.3768,0.4319
218691361,2023-02-24 13:30:00,0.45,28,156.28,0.45,2.88,0.1305,0.3456,0.4761
218691361,2023-02-24 14:00:00,0.62,29,146.77,0.62,2.71,0.1798,0.3252,0.505
218691361,2023-02-24 14:30:00,0.23,30,139.77,0.23,3.1,0.0667,0.372,0.4387
218691361,2023-02-24 15:00:00,0.23,31,144.93,0.23,3.1,0.0667,0.372,0.4387
218691361,2023-02-24 15:30:00,0.2,32,142.66,0.2,3.13,0.058,0.3756,0.4336
218691361,2023-02-24 16:00:00,0.22,33,148.1,0.22,3.11,0.0638,0.3732,0.437
218691361,2023-02-24 16:30:00,0.18,34,136.81,0.18,3.15,0.0522,0.378,0.4302
218691361,2023-02-24 17:00:00,0.23,35,155.59,0.23,3.1,0.0667,0.372,0.4387
218691361,2023-02-24 17:30:00,1.38,36,205.49,1.38,1.95,0.4002,0.234,0.6342
218691361,2023-02-24 18:00:00,0.69,37,156.47,0.69,2.64,0.2001,0.3168,0.5169
218691361,2023-02-24 18:30:00,0.24,38,156.73,0.24,3.09,0.0696,0.3708,0.4404
218691361,2023-02-24 19:00:00,0.2,39,158.47,0.2,3.13,0.058,0.3756,0.4336
218691361,2023-02-24 19:30:00,0.1,40,154.73,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 20:00:00,0.1,41,172.96,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-24 20:30:00,0.11,42,180.99,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-24 21:00:00,0.09,43,228.95,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-24 21:30:00,0.65,44,223.27,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-02-24 22:00:00,0.09,45,128.01,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-24 22:30:00,0.72,46,154.59,0.72,2.61,0.2088,0.3132,0.522
218691361,2023-02-24 23:00:00,0.46,47,157.97,0.46,2.87,0.1334,0.3444,0.4778
218691361,2023-02-24 23:30:00,0.1,48,233.12,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 00:00:00,0.11,1,260.29,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-25 00:30:00,0.09,2,202.19,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 01:00:00,0.66,3,103.21,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-02-25 01:30:00,0.09,4,151.88,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 02:00:00,0.1,5,137.9,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 02:30:00,0.1,6,95.63,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 03:00:00,0.09,7,105.59,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 03:30:00,0.82,8,101.49,0.82,2.51,0.2378,0.3012,0.539
218691361,2023-02-25 04:00:00,0.36,9,93.79,0.36,2.97,0.1044,0.3564,0.4608
218691361,2023-02-25 04:30:00,0.1,10,66.95,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 05:00:00,0.66,11,36.9,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-02-25 05:30:00,0.09,12,29.95,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 06:00:00,0.12,13,46.35,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-02-25 06:30:00,0.09,14,45.52,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 07:00:00,0.11,15,69.7,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-25 07:30:00,0.13,16,0.03,0.13,3.2,0.0377,0.384,0.4217
218691361,2023-02-25 08:00:00,0.13,17,0.03,0.13,3.2,0.0377,0.384,0.4217
218691361,2023-02-25 08:30:00,0.69,18,51.24,0.69,2.64,0.2001,0.3168,0.5169
218691361,2023-02-25 09:00:00,0.99,19,76.13,0.99,2.34,0.2871,0.2808,0.5679
218691361,2023-02-25 09:30:00,0.09,20,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 10:00:00,0.1,21,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 10:30:00,0.1,22,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 11:00:00,0.09,23,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 11:30:00,0.12,24,0.03,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-02-25 12:00:00,0.09,25,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 12:30:00,0.47,26,0.03,0.47,2.86,0.1363,0.3432,0.4795
218691361,2023-02-25 13:00:00,0.3,27,0.03,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-02-25 13:30:00,0.66,28,0.03,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-02-25 14:00:00,0.48,29,0.03,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-02-25 14:30:00,0.11,30,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-25 15:00:00,0.1,31,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 15:30:00,0.1,32,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 16:00:00,0.1,33,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 16:30:00,0.65,34,0.03,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-02-25 17:00:00,0.09,35,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 17:30:00,0.11,36,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-25 18:00:00,0.09,37,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 18:30:00,0.83,38,0.03,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-02-25 19:00:00,0.32,39,0.03,0.32,3.01,0.0928,0.3612,0.454
218691361,2023-02-25 19:30:00,0.09,40,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 20:00:00,0.44,41,0.03,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-02-25 20:30:00,0.29,42,0.03,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-02-25 21:00:00,0.11,43,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-25 21:30:00,0.09,44,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-25 22:00:00,0.1,45,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 22:30:00,0.1,46,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 23:00:00,0.1,47,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-25 23:30:00,1.03,48,0.03,1.03,2.3,0.2987,0.276,0.5747
218691361,2023-02-26 00:00:00,0.21,1,0.03,0.21,3.12,0.0609,0.3744,0.4353
218691361,2023-02-26 00:30:00,0.65,2,0.03,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-02-26 01:00:00,0.09,3,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 01:30:00,0.11,4,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 02:00:00,0.1,5,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-26 02:30:00,0.1,6,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-26 03:00:00,0.1,7,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-26 03:30:00,0.09,8,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 04:00:00,0.54,9,0.03,0.54,2.79,0.1566,0.3348,0.4914
218691361,2023-02-26 04:30:00,0.77,10,0.03,0.77,2.56,0.2233,0.3072,0.5305
218691361,2023-02-26 05:00:00,0.53,11,0.03,0.53,2.8,0.1537,0.336,0.4897
218691361,2023-02-26 05:30:00,0.1,12,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-26 06:00:00,0.09,13,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 06:30:00,0.11,14,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 07:00:00,0.09,15,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 07:30:00,0.11,16,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 08:00:00,0.68,17,0.03,0.68,2.65,0.1972,0.318,0.5152
218691361,2023-02-26 08:30:00,0.1,18,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-26 09:00:00,0.1,19,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-26 09:30:00,0.61,20,0.03,0.61,2.72,0.1769,0.3264,0.5033
218691361,2023-02-26 10:00:00,0.59,21,0.03,0.59,2.74,0.1711,0.3288,0.4999
218691361,2023-02-26 10:30:00,0.11,22,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 11:00:00,0.09,23,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 11:30:00,0.11,24,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 12:00:00,0.42,25,0.03,0.42,2.91,0.1218,0.3492,0.471
218691361,2023-02-26 12:30:00,1.03,26,0.09,1.03,2.3,0.2987,0.276,0.5747
218691361,2023-02-26 13:00:00,0.09,27,0.12,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 13:30:00,0.1,28,0.03,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-26 14:00:00,0.09,29,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 14:30:00,0.11,30,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 15:00:00,1.03,31,0.03,1.03,2.3,0.2987,0.276,0.5747
218691361,2023-02-26 15:30:00,0.11,32,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 16:00:00,0.12,33,0.03,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-02-26 16:30:00,0.67,34,0.15,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-02-26 17:00:00,0.12,35,0.03,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-02-26 17:30:00,0.09,36,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 18:00:00,0.11,37,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 18:30:00,0.09,38,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 19:00:00,0.11,39,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 19:30:00,0.09,40,0.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 20:00:00,1.04,41,0.03,1.04,2.29,0.3016,0.2748,0.5764
218691361,2023-02-26 20:30:00,0.65,42,0.03,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-02-26 21:00:00,0.16,43,0.03,0.16,3.17,0.0464,0.3804,0.4268
218691361,2023-02-26 21:30:00,0.11,44,0.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 22:00:00,0.09,45,168.77,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 22:30:00,0.11,46,126.72,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-26 23:00:00,0.09,47,200.68,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-26 23:30:00,0.11,48,159.19,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-27 00:00:00,0.09,1,202.08,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-27 00:30:00,0.1,2,214.61,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-27 01:00:00,1.68,3,211.73,1.68,1.65,0.4872,0.198,0.6852
218691361,2023-02-27 01:30:00,0.09,4,173.7,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-27 02:00:00,0.11,5,125.46,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-27 02:30:00,0.09,6,159.78,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-27 03:00:00,0.11,7,158.63,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-27 03:30:00,0.09,8,143.75,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-27 04:00:00,0.1,9,164.53,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-27 04:30:00,0.1,10,179.91,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-27 05:00:00,0.44,11,233.73,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-02-27 05:30:00,0.33,12,175.06,0.33,3,0.0957,0.36,0.4557
218691361,2023-02-27 06:00:00,1.02,13,218.17,1.02,2.31,0.2958,0.2772,0.573
218691361,2023-02-27 06:30:00,0.17,14,132.59,0.17,3.16,0.0493,0.3792,0.4285
218691361,2023-02-27 07:00:00,0.09,15,193.72,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-27 07:30:00,0.1,16,76.49,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-27 08:00:00,0.1,17,169.45,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-27 08:30:00,0.12,18,176.5,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-02-27 09:00:00,0.2,19,165.59,0.2,3.13,0.058,0.3756,0.4336
218691361,2023-02-27 09:30:00,0.82,20,153.18,0.82,2.51,0.2378,0.3012,0.539
218691361,2023-02-27 10:00:00,0.14,21,165.74,0.14,3.19,0.0406,0.3828,0.4234
218691361,2023-02-27 10:30:00,0.1,22,187.13,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-27 11:00:00,0.53,23,187.11,0.53,2.8,0.1537,0.336,0.4897
218691361,2023-02-27 11:30:00,0.63,24,187.1,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-02-27 12:00:00,0.17,25,178.69,0.17,3.16,0.0493,0.3792,0.4285
218691361,2023-02-27 12:30:00,0.24,26,164.04,0.24,3.09,0.0696,0.3708,0.4404
218691361,2023-02-27 13:00:00,0.16,27,199.84,0.16,3.17,0.0464,0.3804,0.4268
218691361,2023-02-27 13:30:00,0.71,28,198,0.71,2.62,0.2059,0.3144,0.5203
218691361,2023-02-27 14:00:00,0.11,29,195.31,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-27 14:30:00,0.13,30,161.14,0.13,3.2,0.0377,0.384,0.4217
218691361,2023-02-27 15:00:00,0.1,31,159.36,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-27 15:30:00,0.12,32,165.17,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-02-27 16:00:00,0.53,33,174.35,0.53,2.8,0.1537,0.336,0.4897
218691361,2023-02-27 16:30:00,0.65,34,192.81,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-02-27 17:00:00,0.11,35,133.68,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-27 17:30:00,0.7,36,203.44,0.7,2.63,0.203,0.3156,0.5186
218691361,2023-02-27 18:00:00,0.1,37,198.62,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-27 18:30:00,0.09,38,198.4,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-27 19:00:00,0.11,39,186.03,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-27 19:30:00,0.09,40,176.82,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-27 20:00:00,0.11,41,230.21,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-27 20:30:00,0.13,42,166.24,0.13,3.2,0.0377,0.384,0.4217
218691361,2023-02-27 21:00:00,0.12,43,205.12,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-02-27 21:30:00,1.09,44,204.31,1.09,2.24,0.3161,0.2688,0.5849
218691361,2023-02-27 22:00:00,0.69,45,236.67,0.69,2.64,0.2001,0.3168,0.5169
218691361,2023-02-27 22:30:00,0.11,46,233.72,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-27 23:00:00,0.09,47,267.7,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-27 23:30:00,0.11,48,226.59,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-28 00:00:00,0.09,1,234.96,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-28 00:30:00,0.1,2,251.67,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-28 01:00:00,0.1,3,263.49,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-28 01:30:00,0.1,4,259.09,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-28 02:00:00,0.69,5,252.19,0.69,2.64,0.2001,0.3168,0.5169
218691361,2023-02-28 02:30:00,0.8,6,224.28,0.8,2.53,0.232,0.3036,0.5356
218691361,2023-02-28 03:00:00,0.36,7,217.27,0.36,2.97,0.1044,0.3564,0.4608
218691361,2023-02-28 03:30:00,0.09,8,220.81,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-28 04:00:00,0.11,9,223.94,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-28 04:30:00,0.1,10,229.79,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-28 05:00:00,0.1,11,192.26,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-28 05:30:00,0.11,12,130.24,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-28 06:00:00,0.67,13,263.29,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-02-28 06:30:00,0.11,14,207.73,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-28 07:00:00,0.77,15,228.76,0.77,2.56,0.2233,0.3072,0.5305
218691361,2023-02-28 07:30:00,1.05,16,225.1,1.05,2.28,0.3045,0.2736,0.5781
218691361,2023-02-28 08:00:00,0.44,17,207.06,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-02-28 08:30:00,0.11,18,183.28,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-28 09:00:00,0.13,19,193.19,0.13,3.2,0.0377,0.384,0.4217
218691361,2023-02-28 09:30:00,0.17,20,218.9,0.17,3.16,0.0493,0.3792,0.4285
218691361,2023-02-28 10:00:00,0.73,21,208.95,0.73,2.6,0.2117,0.312,0.5237
218691361,2023-02-28 10:30:00,0.14,22,217.27,0.14,3.19,0.0406,0.3828,0.4234
218691361,2023-02-28 11:00:00,0.08,23,224.42,0.08,3.25,0.0232,0.39,0.4132
218691361,2023-02-28 11:30:00,0.13,24,190.44,0.13,3.2,0.0377,0.384,0.4217
218691361,2023-02-28 12:00:00,0.48,25,197.02,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-02-28 12:30:00,1.09,26,195.92,1.09,2.24,0.3161,0.2688,0.5849
218691361,2023-02-28 13:00:00,0.77,27,198.25,0.77,2.56,0.2233,0.3072,0.5305
218691361,2023-02-28 13:30:00,0.09,28,198.51,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-28 14:00:00,0.37,29,193.62,0.37,2.96,0.1073,0.3552,0.4625
218691361,2023-02-28 14:30:00,0.72,30,181.49,0.72,2.61,0.2088,0.3132,0.522
218691361,2023-02-28 15:00:00,0.29,31,173.05,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-02-28 15:30:00,0.28,32,177.27,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-02-28 16:00:00,1.01,33,204.46,1.01,2.32,0.2929,0.2784,0.5713
218691361,2023-02-28 16:30:00,0.95,34,175.13,0.95,2.38,0.2755,0.2856,0.5611
218691361,2023-02-28 17:00:00,0.22,35,204.63,0.22,3.11,0.0638,0.3732,0.437
218691361,2023-02-28 17:30:00,0.13,36,230.6,0.13,3.2,0.0377,0.384,0.4217
218691361,2023-02-28 18:00:00,1.05,37,227.74,1.05,2.28,0.3045,0.2736,0.5781
218691361,2023-02-28 18:30:00,0.76,38,235.07,0.76,2.57,0.2204,0.3084,0.5288
218691361,2023-02-28 19:00:00,0.09,39,226.22,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-28 19:30:00,0.11,40,223.1,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-28 20:00:00,0.09,41,227.48,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-28 20:30:00,0.11,42,254.11,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-28 21:00:00,0.09,43,248.61,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-02-28 21:30:00,0.11,44,241.1,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-02-28 22:00:00,0.1,45,220.1,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-28 22:30:00,0.68,46,218.26,0.68,2.65,0.1972,0.318,0.5152
218691361,2023-02-28 23:00:00,0.1,47,227.84,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-02-28 23:30:00,1.06,48,257.41,1.06,2.27,0.3074,0.2724,0.5798
218691361,2023-03-01 00:00:00,0.1,1,167.37,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 00:30:00,0.09,2,144.03,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-03-01 01:00:00,0.11,3,302.68,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-03-01 01:30:00,0.1,4,204.21,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 02:00:00,0.21,5,192.87,0.21,3.12,0.0609,0.3744,0.4353
218691361,2023-03-01 02:30:00,0.62,6,192.82,0.62,2.71,0.1798,0.3252,0.505
218691361,2023-03-01 03:00:00,0.1,7,182.67,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 03:30:00,0.1,8,203.07,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 04:00:00,0.11,9,207.83,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-03-01 04:30:00,1.05,10,200.54,1.05,2.28,0.3045,0.2736,0.5781
218691361,2023-03-01 05:00:00,0.11,11,228.84,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-03-01 05:30:00,0.09,12,200.08,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-03-01 06:00:00,0.11,13,158.96,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-03-01 06:30:00,0.68,14,200.04,0.68,2.65,0.1972,0.318,0.5152
218691361,2023-03-01 07:00:00,0.1,15,237.37,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 07:30:00,0.1,16,260.65,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 08:00:00,0.1,17,234.7,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 08:30:00,0.12,18,195.59,0.12,3.21,0.0348,0.3852,0.42
218691361,2023-03-01 09:00:00,0.09,19,163.29,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-03-01 09:30:00,0.57,20,161.54,0.57,2.76,0.1653,0.3312,0.4965
218691361,2023-03-01 10:00:00,0.56,21,154.85,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-03-01 10:30:00,0.09,22,162.05,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-03-01 11:00:00,0.67,23,190.42,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-03-01 11:30:00,0.08,24,191.88,0.08,3.25,0.0232,0.39,0.4132
218691361,2023-03-01 12:00:00,0.1,25,180.65,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 12:30:00,0.75,26,188.68,0.75,2.58,0.2175,0.3096,0.5271
218691361,2023-03-01 13:00:00,0.48,27,201.29,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-03-01 13:30:00,0.22,28,179.55,0.22,3.11,0.0638,0.3732,0.437
218691361,2023-03-01 14:00:00,0.21,29,192.85,0.21,3.12,0.0609,0.3744,0.4353
218691361,2023-03-01 14:30:00,0.47,30,203.32,0.47,2.86,0.1363,0.3432,0.4795
218691361,2023-03-01 15:00:00,1.51,31,206.69,1.51,1.82,0.4379,0.2184,0.6563
218691361,2023-03-01 15:30:00,0.1,32,161.7,0.1,3.23,0.029,0.3876,0.4166
218691361,2023-03-01 16:00:00,0.09,33,193.05,0.09,3.24,0.0261,0.3888,0.4149
218691361,2023-03-01 16:30:00,0.11,34,223.67,0.11,3.22,0.0319,0.3864,0.4183
218691361,2023-03-01 17:00:00,0.1,35,205.04,0.1,3.23,0.029,0.3876,0.4166
